"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
8.2;1.318492;0.512823111111;0.0907891358024
8.225;1.3316632;0.511908444444;0.0579288888889
8.25;1.3440112;0.513128;0.112808888889
8.275;1.3571824;0.518920888889;0.128730864198
8.3;1.3700792;0.521055111111;0.0928217283951
8.325;1.3832504;0.522579555556;0.0799486419753
8.35;1.3961472;0.525323555556;0.0640266666667
8.375;1.4095928;0.525933333333;0.0579288888889
8.4;1.4224896;0.525628444444;0.139910123457
8.425;1.4356608;0.532640888889;0.226634074074
8.45;1.4491064;0.540263111111;0.200549135802
8.475;1.4628264;0.543312;0.140926419753
8.5;1.476272;0.545446222222;0.136183703704
8.525;1.489992;0.550934222222;0.112470123457
8.55;1.5039864;0.550934222222;0.0972256790124
8.575;1.517432;0.554592888889;0.118229135802
8.6;1.5317008;0.558251555556;0.0931604938271
8.625;1.5454208;0.559471111111;0.0684306172839
8.65;1.5596896;0.560385777778;0.0901116049383
8.675;1.5734096;0.56252;0.160913580247
8.7;1.5876784;0.569532444444;0.190047407407
8.725;1.6019472;0.574410666667;0.132457283951
8.75;1.6164904;0.575935111111;0.0816424691358
8.775;1.6307592;0.576849777778;0.0911279012346
8.8;1.6453024;0.578984;0.154477037037
8.825;1.6595712;0.585691555556;0.182933333333
8.85;1.6746632;0.590264888889;0.138216296296
8.875;1.6892064;0.590874666667;0.139571358025
8.9;1.704024;0.596972444444;0.143975308642
8.925;1.719116;0.600631111111;0.0701244444444
8.95;1.734208;0.599411555556;0.0281175308642
8.975;1.7490256;0.600021333333;0.00304888888889
9;1.7641176;0.603984888889;-0.354009876543
9.025;1.7792096;0.600631111111;-1.65927308642
9.05;1.794576;0.558556444444;-4.395888
9.075;1.8099424;0.399099555556;-7.52604671605
9.1;1.8179;0.117687111111;-8.04442558025
9.125;1.813784;-0.0836005333333;-5.5466402963
9.15;1.809668;-0.148938222222;-3.13246232099
9.175;1.8052776;-0.172567111111;-1.71069767901
